"2764","271","86","1982-09-27 01:08:47","415","91","f"
"2765","32","32","2006-12-13 11:00:44","424","21","f"
"2766","199","96","2003-03-13 13:13:39","418","39","f"
"2767","350","43","1978-08-03 20:19:33","495","35","nf"
"2768","45","53","2012-10-14 21:27:23","305","33","nf"
"2769","244","38","1975-09-22 02:15:57","53","3","f"
"2770","288","89","2007-10-27 23:41:29","189","98","nf"
"2771","27","90","2014-12-24 23:45:36","239","76","f"
"2772","260","79","1983-09-23 14:14:58","468","0","f"
"2773","356","38","1986-07-14 03:59:21","330","6","nf"
"2774","322","38","1996-01-18 20:01:38","330","73","f"
"2775","103","18","1979-02-07 08:34:21","10","86","f"
"2776","190","46","1997-08-11 09:34:19","136","37","f"
"2777","11","11","1977-09-20 09:38:42","11","91","f"
"2778","207","81","2006-05-22 23:27:14","297","67","f"
"2779","303","97","2014-02-09 15:01:58","157","72","nf"
"2780","316","46","1979-12-31 15:13:16","136","66","nf"
"2781","106","75","1979-06-18 21:48:50","9","28","f"
"2782","430","36","1990-09-25 21:58:43","181","37","f"
"2783","281","20","1970-06-09 03:30:08","218","82","f"
"2784","177","92","2009-04-03 11:24:23","397","26","nf"
"2785","317","29","1982-10-29 05:25:56","81","34","nf"
"2786","376","93","1989-02-20 01:25:03","83","35","f"
"2787","461","36","2020-06-06 08:06:06","181","84","nf"
"2788","301","22","1975-01-18 15:47:52","344","57","f"
"2789","115","34","2017-08-13 02:09:58","449","59","f"
"2790","359","29","1995-04-23 15:11:55","81","71","nf"
"2791","92","72","1998-01-30 18:41:10","15","62","nf"
"2792","272","17","2020-01-03 15:46:55","85","35","f"
"2793","160","17","2018-05-11 12:14:38","441","86","nf"
"2794","252","53","1977-05-24 08:47:07","448","83","f"
"2795","336","69","2012-06-22 04:30:12","165","39","f"
"2796","476","42","2004-01-23 12:41:48","242","4","f"
"2797","178","59","1988-02-27 21:59:01","489","49","nf"
"2798","374","87","1978-06-03 06:40:16","94","3","f"
"2799","51","63","2017-10-26 08:41:19","280","8","nf"
"2800","274","32","1976-02-04 18:52:03","275","93","f"
"2801","141","60","1990-08-27 22:40:48","64","68","f"
"2802","30","66","2019-07-02 01:24:05","149","9","f"
"2803","466","65","2014-04-27 12:19:13","134","61","f"
"2804","402","93","2020-02-10 08:53:50","68","79","nf"
"2805","15","36","2000-08-19 05:05:48","181","94","f"
"2806","248","17","1986-01-15 05:54:35","429","93","nf"
"2807","87","24","1984-02-19 11:45:22","283","1","f"
"2808","12","41","2007-06-04 21:54:06","363","31","f"
"2809","127","87","2001-01-09 16:27:48","474","99","nf"
"2810","381","16","1982-12-28 12:44:17","250","77","f"
"2811","188","19","1996-01-27 15:38:23","167","94","nf"
"2812","6","84","1970-08-05 01:55:34","426","65","f"
"2813","344","76","2014-09-10 16:10:37","223","0","f"
"2814","331","81","1973-07-14 05:21:05","297","21","nf"
"2815","441","93","2019-12-11 12:02:54","68","75","f"
"2816","214","14","2014-05-26 20:58:48","320","70","nf"
"2817","422","68","1995-10-19 07:59:27","287","20","f"
"2818","450","4","1985-03-21 01:26:25","278","93","f"
"2819","24","43","2010-07-26 03:10:39","495","47","nf"
"2820","47","52","1995-07-30 09:22:42","406","6","nf"
"2821","20","11","2008-01-07 12:28:18","254","9","nf"
"2822","340","72","1971-06-02 18:53:04","15","32","f"
"2823","197","73","1996-09-27 13:36:56","238","92","nf"
"2824","18","43","1977-01-19 03:33:55","454","90","f"
"2825","223","11","2018-06-29 18:28:08","46","8","nf"
"2826","442","50","1973-02-21 16:52:35","485","100","nf"
"2827","289","21","2011-11-21 00:35:20","203","6","nf"
"2828","128","31","1980-02-02 22:12:31","96","29","nf"
"2829","407","59","1973-02-01 17:09:23","285","72","f"
"2830","497","92","1973-08-25 23:45:35","3","40","f"
"2831","15","73","1996-06-04 05:26:00","238","56","nf"
"2832","201","62","1992-03-07 04:20:07","312","90","nf"
"2833","362","29","1989-11-06 14:12:27","81","35","f"
"2834","150","86","1983-10-15 13:26:24","301","63","nf"
"2835","56","55","1985-10-12 10:42:38","56","96","f"
"2836","323","54","1977-01-26 11:49:10","12","89","nf"
"2837","28","10","1990-01-21 22:58:43","219","39","nf"
"2838","144","65","1971-12-27 00:15:56","134","73","f"
"2839","87","97","2006-04-11 05:48:15","444","0","nf"
"2840","87","30","2005-06-07 19:42:31","274","41","nf"
"2841","345","58","1971-06-05 10:39:56","214","90","f"
"2842","142","38","1998-08-31 15:36:59","493","0","f"
"2843","401","97","2017-06-20 04:58:29","76","5","nf"
"2844","150","17","2004-05-04 11:26:16","306","34","f"
"2845","103","17","1997-07-02 10:01:21","85","39","nf"
"2846","391","54","2004-04-23 20:01:04","12","65","f"
"2847","6","22","2001-04-08 11:43:33","311","21","f"
"2848","496","15","1997-01-28 21:55:09","62","66","nf"
"2849","308","89","2012-11-25 08:16:39","310","53","f"
"2850","320","60","1991-10-23 01:43:18","64","53","f"
"2851","106","72","1980-10-08 01:38:17","386","15","f"
"2852","84","52","1998-07-04 12:41:33","230","68","nf"
"2853","380","74","1997-08-09 13:41:36","399","98","nf"
"2854","246","10","1985-03-14 02:25:36","396","13","f"
"2855","166","12","1981-01-16 11:45:28","241","50","nf"
"2856","98","53","2001-09-21 02:28:40","448","42","nf"
"2857","304","72","1984-07-15 03:21:16","386","73","f"
"2858","196","34","2016-02-13 17:10:33","451","49","nf"
"2859","389","38","1992-04-01 06:04:40","430","70","f"
"2860","194","54","2004-04-15 08:57:21","466","1","f"
"2861","201","58","1976-03-10 12:29:06","75","9","nf"
"2862","18","28","2007-07-24 02:47:07","358","97","f"
"2863","272","26","1978-09-01 09:16:54","440","88","f"
"2864","180","93","2000-11-05 07:38:16","393","58","nf"
"2865","248","38","1988-05-16 02:26:03","182","79","nf"
"2866","29","48","1986-11-23 13:27:55","334","11","f"
"2867","194","49","2001-12-21 16:46:05","216","23","f"
"2868","464","96","1980-11-29 10:54:09","52","34","nf"
"2869","15","13","2017-03-13 10:01:04","392","99","f"
"2870","110","98","1974-02-02 00:56:00","154","33","nf"
"2871","177","98","2018-06-10 20:09:06","154","20","f"
"2872","228","89","1977-06-23 22:52:50","310","27","f"
"2873","141","44","2001-12-18 14:31:17","50","47","nf"
"2874","264","51","1972-10-19 22:28:59","326","32","f"
"2875","54","24","1977-02-28 09:51:49","379","44","nf"
"2876","435","29","2013-12-22 14:53:59","265","49","nf"
"2877","199","17","1985-04-14 21:19:50","441","48","f"
"2878","399","18","1986-04-05 00:21:25","10","12","f"
"2879","188","22","1985-05-25 08:27:59","311","25","f"
"2880","174","86","1987-05-22 06:07:51","74","9","f"
"2881","20","44","2018-05-28 23:35:30","225","53","f"
"2882","16","40","1982-07-11 07:26:19","224","13","nf"
"2883","126","63","2013-10-30 20:39:36","384","95","nf"
"2884","203","83","1989-04-12 16:01:54","279","99","nf"
"2885","457","92","2012-12-26 05:26:25","420","24","nf"
"2886","149","69","2017-03-12 22:28:14","395","29","f"
"2887","140","54","2018-08-24 02:23:17","29","30","f"
"2888","343","81","1970-04-25 17:29:55","297","95","nf"
"2889","390","71","1970-05-09 00:30:16","487","2","f"
"2890","441","51","2000-10-31 22:44:34","326","19","nf"
"2891","88","77","1999-07-17 04:42:54","116","64","f"
"2892","147","96","1988-08-07 00:53:57","418","94","nf"
"2893","301","34","1983-02-02 09:36:28","451","0","f"
"2894","424","79","1996-11-06 01:06:39","468","50","nf"
"2895","68","95","1973-12-10 17:13:41","313","3","f"
"2896","216","15","1982-05-29 21:07:19","497","51","nf"
"2897","142","96","1970-05-11 15:08:22","293","49","f"
"2898","392","47","1970-11-29 15:14:54","341","66","f"
"2899","230","92","1989-09-26 09:31:13","420","66","nf"
"2900","382","57","2013-08-20 12:41:15","176","15","nf"
"2901","402","48","2001-02-04 20:14:56","298","61","nf"
"2902","135","71","1993-09-26 01:53:08","487","33","f"
"2903","182","76","2003-07-16 19:00:16","190","39","nf"
"2904","337","65","2002-08-21 18:36:33","134","18","f"
"2905","129","59","2010-10-17 16:57:27","285","15","f"
"2906","244","54","1984-08-23 10:03:06","12","55","nf"
"2907","140","8","1993-03-27 11:58:12","327","49","f"
"2908","38","1","2003-07-10 21:44:27","187","60","nf"
"2909","427","16","1988-08-21 05:50:09","250","69","f"
"2910","497","27","2004-11-28 03:05:39","421","64","f"
"2911","108","36","1973-12-26 20:21:56","181","27","f"
"2912","459","17","1976-09-30 19:08:19","441","70","f"
"2913","238","90","2014-02-01 15:59:45","146","61","nf"
"2914","489","95","2017-05-28 17:02:00","313","55","f"
"2915","127","84","1986-05-06 01:45:54","426","36","nf"
"2916","63","16","1979-06-14 06:31:10","250","37","nf"
"2917","381","45","1996-08-11 12:38:44","459","11","f"
"2918","201","42","1975-12-28 01:25:05","242","58","f"
"2919","260","4","1975-06-26 01:01:01","278","75","f"
"2920","291","76","1991-06-07 04:36:10","190","99","nf"
"2921","269","93","2006-04-27 18:53:22","191","68","nf"
"2922","470","59","1978-09-19 06:42:15","285","40","nf"
"2923","320","73","2017-03-02 19:18:56","131","72","nf"
"2924","374","76","1985-05-15 09:58:29","84","92","nf"
"2925","437","11","2002-07-13 12:06:47","254","61","f"
"2926","166","71","2007-01-07 14:36:16","487","26","f"
"2927","360","3","2021-04-07 23:36:03","108","70","f"
"2928","390","19","2007-12-27 23:52:44","7","85","nf"
"2929","298","17","2018-04-01 05:15:44","429","70","nf"
"2930","485","54","1974-07-22 18:06:32","466","74","f"
"2931","315","97","2002-03-24 14:36:53","76","80","f"
"2932","410","44","1992-09-13 20:19:34","225","74","f"
"2933","174","27","2013-02-07 21:09:36","421","34","nf"
"2934","484","93","2019-09-30 17:33:26","393","0","nf"
"2935","247","76","1987-01-13 13:10:21","223","55","f"
"2936","414","99","2012-02-06 19:32:38","145","47","f"
"2937","151","66","1983-03-12 08:18:34","38","68","f"
"2938","114","70","1985-07-27 20:25:54","130","45","nf"
"2939","424","65","1973-03-02 22:03:08","227","51","f"
"2940","161","53","1997-12-26 08:09:20","305","83","f"
"2941","487","14","1973-04-09 01:08:45","320","87","f"
"2942","173","89","1971-05-02 19:46:37","189","12","f"
"2943","256","38","1983-05-05 15:47:07","53","18","f"
"2944","301","99","2019-02-16 18:51:03","135","18","nf"
"2945","476","51","1998-06-11 23:39:09","338","30","f"
"2946","306","32","1992-09-01 10:34:02","481","36","nf"
"2947","296","30","2007-04-10 13:10:04","274","13","f"
"2948","180","54","1993-11-03 07:19:55","466","20","f"
"2949","217","77","1981-05-28 12:06:38","416","93","f"
"2950","169","65","1974-12-15 04:08:27","247","74","nf"
"2951","160","93","1990-12-16 21:15:15","220","83","f"
"2952","478","85","2012-07-24 21:43:34","470","32","nf"
"2953","11","47","2006-09-10 04:45:54","45","3","nf"
"2954","445","13","2000-05-13 19:48:50","61","2","nf"
"2955","295","52","1974-09-20 14:36:36","202","17","nf"
"2956","207","15","2004-06-25 03:30:04","62","97","nf"
"2957","211","10","1982-08-19 16:47:00","30","96","f"
"2958","451","53","2013-09-20 09:24:01","448","99","nf"
"2959","91","66","1992-06-29 16:51:52","398","61","nf"
"2960","143","24","1975-08-28 06:29:22","283","98","f"
"2961","83","39","2016-12-20 22:50:18","60","13","f"
"2962","361","66","1997-06-22 19:18:28","398","13","f"
"2963","62","44","2021-04-29 12:56:12","282","39","f"
"2964","440","56","1995-01-16 17:59:38","328","46","nf"
"2965","165","87","1986-02-25 09:27:23","94","38","nf"
"2966","340","46","2006-06-15 06:01:42","307","47","f"
"2967","467","44","2002-07-11 00:19:54","282","88","f"
"2968","327","36","1994-06-27 17:49:19","181","70","nf"
"2969","162","40","1976-08-31 16:18:43","224","0","nf"
"2970","277","28","2007-10-13 06:27:49","405","20","nf"
"2971","446","32","1976-06-12 03:23:43","275","14","nf"
"2972","146","26","2010-01-23 18:27:42","294","88","nf"
"2973","267","24","1993-02-10 03:42:01","283","2","f"
"2974","98","29","1987-01-02 23:54:50","81","6","nf"
"2975","398","47","1987-07-25 18:15:44","45","60","nf"
"2976","375","53","2017-09-26 14:47:34","305","31","f"
"2977","459","12","1981-12-22 22:35:58","180","21","f"
"2978","104","47","1986-05-11 12:01:19","45","19","nf"
"2979","361","43","1979-03-25 04:09:39","454","7","nf"
"2980","491","86","2016-09-15 03:18:15","415","66","f"
"2981","310","84","2019-08-31 00:55:01","90","90","nf"
"2982","64","28","1984-09-24 11:59:42","358","71","nf"
"2983","274","45","2006-05-17 22:37:24","119","58","nf"
"2984","466","0","1984-04-27 06:26:09","370","85","f"
"2985","84","53","1986-08-02 11:20:06","305","9","nf"
"2986","481","27","1991-10-27 02:59:22","421","57","nf"
"2987","346","11","2017-10-21 16:30:39","144","100","f"
"2988","31","13","1986-03-04 13:37:56","61","11","f"
"2989","452","8","2010-09-18 14:07:50","152","76","nf"
"2990","189","74","2019-02-13 10:07:07","183","89","f"
"2991","422","43","1975-05-15 08:31:06","495","51","nf"
"2992","88","50","1985-03-18 03:02:10","333","58","f"
"2993","320","92","1981-07-09 01:56:41","3","69","f"
"2994","298","43","1972-02-09 18:59:55","454","94","f"
"2995","257","86","1982-01-09 08:49:05","162","37","f"
"2996","262","12","1983-10-15 17:04:29","241","70","f"
"2997","187","67","1993-08-21 08:55:08","19","66","nf"
"2998","91","4","1984-08-18 06:06:22","228","42","nf"
"2999","421","32","1975-07-11 20:25:11","424","8","nf"
"3000","310","43","2009-09-12 09:44:28","454","13","nf"
"3001","475","94","2016-06-26 19:52:36","376","0","f"
"3002","237","91","2001-12-24 16:15:29","21","6","nf"
"3003","454","24","2007-07-16 16:54:43","379","33","f"
"3004","165","77","1973-10-21 16:50:57","116","55","nf"
"3005","34","10","1987-06-01 00:09:48","113","70","nf"
"3006","116","84","1975-08-20 18:17:26","426","73","f"
"3007","276","29","2001-11-23 23:55:02","81","81","f"
"3008","289","81","2015-09-24 20:05:42","20","53","f"
"3009","322","92","1973-05-14 08:43:30","3","24","nf"
"3010","82","36","2004-03-18 21:09:11","181","79","f"
"3011","218","18","1980-11-01 16:33:35","129","93","f"
"3012","159","38","2011-03-04 23:30:15","264","4","nf"
"3013","24","87","2012-04-20 16:03:12","94","51","nf"
"3014","498","10","1976-02-29 10:37:29","48","69","nf"
"3015","20","19","1999-03-01 07:59:51","7","21","f"
"3016","258","8","2002-03-10 10:49:33","327","43","nf"
"3017","164","15","2002-02-18 00:00:21","62","55","f"
"3018","46","27","2015-11-14 16:31:38","71","70","nf"
"3019","77","37","1984-07-29 05:22:57","332","61","f"
"3020","186","32","1970-05-07 05:16:56","481","56","nf"
"3021","310","17","2000-03-23 00:44:32","429","91","nf"
"3022","422","3","2014-08-08 00:56:46","108","49","f"
"3023","90","72","1993-03-05 01:42:02","15","14","f"
"3024","140","67","1975-12-10 09:43:02","19","20","f"
"3025","246","3","2021-08-29 07:08:16","108","77","nf"
"3026","483","76","2002-09-13 07:18:00","223","39","f"
"3027","204","10","2020-07-21 23:05:06","48","43","f"
"3028","480","44","2019-09-30 12:53:57","225","60","f"
"3029","268","44","2021-02-06 22:52:26","282","41","f"
"3030","91","70","2003-12-12 00:03:05","130","46","nf"
"3031","48","47","1970-04-27 14:57:07","455","23","f"
"3032","273","10","1984-10-29 10:34:57","219","66","f"
"3033","421","4","2008-02-04 10:07:58","390","87","nf"
"3034","461","66","2002-09-07 06:27:23","38","62","nf"
"3035","448","67","1970-01-28 01:00:13","126","63","nf"
"3036","50","15","2012-08-16 09:17:43","62","17","f"
"3037","366","42","2002-07-06 16:26:21","37","59","nf"
"3038","396","19","1970-07-31 20:58:20","167","80","nf"
"3039","103","50","1976-09-23 07:26:38","13","70","f"
"3040","192","65","1985-01-04 11:08:11","134","75","f"
"3041","33","92","1975-10-22 13:09:49","420","43","f"
"3042","243","52","2006-03-20 16:43:23","406","94","nf"
"3043","365","66","1981-01-03 21:40:41","149","10","nf"
"3044","202","11","2020-07-14 14:41:50","150","65","f"
"3045","1","46","1982-12-03 18:16:48","122","70","nf"
"3046","16","34","1991-10-09 22:34:48","451","60","f"
"3047","483","55","1981-04-15 11:40:16","56","96","f"
"3048","241","31","1987-07-15 02:41:50","96","14","f"
"3049","38","81","1982-01-10 22:28:31","20","64","f"
"3050","196","9","2008-11-19 15:56:58","112","91","f"
"3051","63","11","2006-05-31 07:52:05","46","38","nf"
"3052","355","86","1976-10-17 19:31:43","74","86","f"
"3053","398","41","1994-01-19 18:23:57","363","69","nf"
"3054","194","93","2006-06-19 06:58:36","393","49","f"
"3055","33","34","1982-07-27 02:29:21","451","49","f"
"3056","89","63","2003-05-04 19:20:48","240","12","nf"
"3057","76","13","1994-10-18 06:13:06","61","84","f"
"3058","348","41","2013-02-16 04:16:16","363","36","nf"
"3059","57","67","1976-05-10 21:35:14","126","38","f"
"3060","467","51","2003-01-24 17:07:54","338","44","f"
"3061","461","37","1970-06-02 11:25:26","332","20","nf"
"3062","104","37","2012-09-16 12:03:46","325","44","f"
"3063","176","51","2001-11-22 03:45:22","338","74","nf"
"3064","30","38","1986-08-28 01:15:52","430","44","f"
"3065","93","47","1998-09-09 00:38:28","45","92","f"
"3066","427","97","1992-02-17 16:53:27","490","30","nf"
"3067","358","46","1971-03-03 07:01:22","136","59","nf"
"3068","246","78","1990-01-25 08:29:40","303","40","f"
"3069","334","8","1973-01-31 22:27:00","327","70","f"
"3070","139","63","1988-05-18 16:39:27","384","40","nf"
"3071","316","85","1974-08-17 21:56:10","470","25","f"
"3072","436","36","1983-09-04 17:25:55","181","92","f"
"3073","181","60","1999-07-09 05:26:22","2","41","nf"
"3074","105","22","1975-07-06 06:26:22","344","23","f"
"3075","335","53","2018-07-24 04:43:31","305","34","f"
"3076","278","10","1998-06-16 02:57:00","113","20","f"
"3077","401","26","2003-11-19 13:24:18","440","34","nf"
"3078","64","90","1997-11-13 13:47:34","239","4","f"
"3079","237","50","1986-05-30 16:31:50","13","18","nf"
"3080","225","99","1997-07-16 19:40:05","135","88","f"
"3081","259","93","1984-12-31 03:08:22","220","39","nf"
"3082","81","11","1995-11-25 16:08:23","6","85","f"
"3083","118","87","2013-05-27 08:42:43","474","34","f"
"3084","148","22","2008-03-31 03:26:46","311","10","nf"
"3085","14","39","2000-12-03 18:32:18","270","95","nf"
"3086","289","8","1996-07-27 11:06:34","327","54","f"
"3087","30","20","2020-11-14 02:21:08","483","29","nf"
"3088","441","77","1989-10-06 07:07:25","116","6","f"
"3089","356","64","1994-12-18 14:44:51","184","16","nf"
"3090","86","85","1983-09-03 13:55:26","470","100","nf"
"3091","132","16","2020-01-31 01:58:28","250","42","nf"
"3092","370","65","1989-01-16 23:08:14","227","22","nf"
"3093","29","86","2010-07-17 07:37:06","415","9","f"
"3094","183","38","2018-08-02 09:26:28","493","98","f"
"3095","336","83","2006-07-08 00:28:09","279","58","f"
"3096","33","8","2011-01-22 17:28:42","410","74","f"
"3097","355","64","2014-01-30 22:32:19","184","10","f"
"3098","141","42","1975-06-06 20:20:19","352","58","nf"
"3099","7","34","2016-09-07 22:58:51","451","4","f"
"3100","251","34","1980-04-19 22:55:31","413","64","f"
"3101","326","96","2000-07-10 07:09:33","52","92","nf"
"3102","93","66","2017-10-03 02:11:16","38","28","nf"
"3103","311","97","2008-10-26 10:09:26","157","43","nf"
"3104","37","48","2008-05-16 19:34:21","334","53","f"
"3105","99","10","1977-06-02 08:05:19","51","78","f"
"3106","178","52","2008-10-30 12:47:11","230","100","f"
"3107","31","42","1971-10-11 01:30:09","242","84","nf"
"3108","475","38","1993-11-19 13:34:56","330","52","nf"
"3109","416","47","2017-02-05 01:34:05","45","51","nf"
"3110","415","4","2002-02-01 18:29:37","161","73","nf"
"3111","446","89","2003-07-05 19:40:55","310","65","nf"
"3112","401","87","1999-04-24 05:05:28","94","45","nf"
"3113","436","49","1975-07-12 20:25:24","385","88","nf"
"3114","459","10","1979-11-21 10:52:59","113","57","f"
"3115","299","11","1984-01-18 08:52:52","150","73","f"
"3116","161","14","2000-02-13 19:20:27","23","39","f"
"3117","440","50","2015-05-19 10:27:51","485","28","nf"
"3118","391","11","2001-10-08 18:58:15","144","24","nf"
"3119","54","73","2006-04-06 20:56:19","238","40","nf"
"3120","90","59","1979-04-18 23:43:24","285","34","nf"
"3121","410","84","1975-05-09 21:08:03","90","69","nf"
"3122","33","65","2010-06-24 19:55:54","227","47","f"
"3123","47","73","1973-10-10 02:41:18","131","10","f"
"3124","397","26","1993-08-29 21:54:50","440","58","nf"
"3125","99","62","2019-05-11 12:01:27","312","13","nf"
"3126","359","16","2020-02-15 23:47:03","231","85","f"
"3127","468","57","1981-03-15 12:11:52","262","84","nf"
"3128","306","97","2000-08-03 03:13:54","490","54","nf"
"3129","472","24","1999-03-27 21:46:44","456","16","f"
"3130","186","16","1972-09-26 16:00:14","231","85","f"
"3131","409","54","1982-12-15 13:45:55","12","83","f"
"3132","64","74","1979-04-16 23:15:34","399","26","f"
"3133","315","93","1982-10-30 07:33:46","393","70","nf"
"3134","393","32","1984-03-03 13:33:45","424","30","f"
"3135","112","69","1976-05-21 21:10:51","395","21","f"
"3136","430","42","2019-02-14 23:24:45","242","4","f"
"3137","188","84","1987-05-04 16:04:47","90","34","nf"
"3138","280","28","1977-05-23 08:56:17","358","95","nf"
"3139","345","28","2021-03-14 09:07:55","405","99","f"
"3140","185","24","2015-08-14 14:33:15","456","14","nf"
"3141","463","37","2001-07-30 12:03:43","199","55","nf"
"3142","88","53","2013-12-24 23:44:12","448","86","nf"
"3143","431","97","2011-08-31 11:59:06","444","5","nf"
"3144","259","72","1984-12-17 02:58:30","15","11","f"
"3145","443","32","2021-04-10 03:41:14","275","99","nf"
"3146","247","49","2002-08-11 10:34:31","385","50","f"
"3147","116","66","2001-03-21 13:01:17","437","48","nf"
"3148","371","49","2015-09-20 21:43:22","385","72","nf"
"3149","83","97","1995-11-26 01:47:18","76","29","f"
"3150","441","44","2009-12-31 07:57:13","86","86","nf"
"3151","116","16","1995-12-09 03:35:59","231","18","f"
"3152","170","76","1998-07-14 19:57:39","84","71","f"
"3153","177","93","1987-04-04 08:35:33","191","23","nf"
"3154","55","54","2010-01-29 01:10:53","29","22","f"
"3155","430","44","1995-02-10 07:42:46","86","41","nf"
"3156","39","12","1970-03-19 07:00:11","241","19","nf"
"3157","173","74","2007-11-19 05:10:14","399","95","f"
"3158","437","90","1980-08-24 03:58:26","239","62","nf"
"3159","183","76","1992-05-31 15:38:02","223","88","f"
"3160","264","45","1978-03-03 03:21:39","459","38","nf"
"3161","96","13","1978-05-11 19:38:31","392","24","f"
"3162","492","77","1971-02-05 02:25:43","116","85","f"
"3163","279","11","2021-10-09 21:42:04","144","86","nf"
"3164","477","13","2021-01-10 18:13:41","61","97","nf"
"3165","457","96","2016-07-21 02:19:54","418","9","f"
"3166","211","49","1995-06-17 12:56:43","0","59","nf"
"3167","82","43","1978-05-18 04:27:09","454","36","f"
"3168","378","83","2000-02-29 07:04:42","236","70","f"
"3169","16","13","2008-04-05 04:12:54","463","55","nf"
"3170","155","48","2017-08-24 10:02:43","298","29","nf"
"3171","289","10","2016-04-25 16:47:35","31","49","f"
"3172","156","75","1976-09-08 02:39:55","9","92","nf"
"3173","439","42","2004-02-22 10:08:29","37","33","nf"
"3174","379","18","1990-05-29 03:15:35","10","86","f"
"3175","342","44","1993-02-02 00:48:21","153","97","f"
"3176","6","81","1980-12-27 21:46:18","20","45","f"
"3177","9","52","1996-02-07 15:11:48","406","41","nf"
"3178","212","50","2019-11-28 21:02:21","141","92","f"
"3179","10","4","2014-06-21 18:40:23","161","21","nf"
"3180","150","0","2010-03-19 05:49:18","370","77","f"
"3181","372","97","2013-06-08 06:12:43","490","44","nf"
"3182","244","11","2010-12-17 00:43:45","6","11","nf"
"3183","59","77","2012-12-24 08:54:26","416","34","nf"
"3184","386","9","1973-04-01 16:23:48","112","83","f"
"3185","238","52","1996-11-22 18:58:03","202","66","nf"
"3186","397","27","2002-10-19 19:53:28","71","18","f"
"3187","433","44","2005-04-04 15:33:46","86","21","f"
"3188","178","18","1987-12-20 18:50:38","129","85","nf"
"3189","480","37","2005-01-01 14:19:40","199","69","f"
"3190","463","9","1981-01-12 10:06:02","112","32","f"
"3191","49","50","1983-07-25 10:20:27","485","80","nf"
"3192","241","9","1976-11-11 02:17:23","291","27","f"
"3193","130","96","2011-10-08 16:30:21","418","98","nf"
"3194","371","84","1987-02-15 09:20:17","426","53","f"
"3195","375","86","1994-08-01 06:23:01","415","42","nf"
"3196","337","47","2005-02-06 14:35:00","45","54","f"
"3197","58","8","2015-08-15 13:04:38","327","50","nf"
"3198","282","72","1974-01-29 00:37:58","15","50","nf"
"3199","475","73","1984-05-13 12:57:50","131","50","f"
"3200","370","92","2007-09-28 07:50:00","3","44","f"
"3201","469","69","2017-12-28 04:45:29","395","67","nf"
"3202","99","66","2008-07-16 00:31:18","437","1","f"
"3203","404","37","2016-08-09 15:40:53","329","1","f"
"3204","273","33","1974-05-30 13:29:55","403","53","f"
"3205","228","52","1993-02-23 10:07:44","54","62","nf"
"3206","367","14","2001-01-13 03:03:59","320","91","nf"
"3207","294","16","1996-08-19 18:41:23","250","72","f"
"3208","472","99","2006-08-20 14:19:32","350","87","f"
"3209","480","96","1986-09-17 08:14:40","293","21","f"
"3210","467","50","1976-11-15 21:17:13","333","64","f"
"3211","246","24","2016-08-07 10:36:48","379","84","f"
"3212","443","92","1998-06-12 04:57:56","420","35","nf"
"3213","445","92","2006-08-02 22:32:50","397","28","nf"
"3214","408","32","1982-11-08 15:25:50","275","18","nf"
"3215","175","89","1973-03-06 20:34:42","189","68","nf"
"3216","340","70","1988-11-08 09:19:45","130","57","f"
"3217","218","4","1981-07-17 08:29:48","161","31","nf"
"3218","269","99","1983-02-19 09:59:40","350","58","nf"
"3219","460","18","1975-10-05 02:46:02","10","0","f"
"3220","89","30","1991-07-09 19:44:30","274","1","f"
"3221","182","13","1972-11-05 01:03:57","61","58","f"
"3222","26","86","1978-02-13 02:10:03","74","20","f"
"3223","66","55","2015-05-16 13:54:17","56","37","nf"
"3224","63","24","1979-07-23 12:16:12","496","34","f"
"3225","135","47","1988-08-01 12:15:13","341","94","nf"
"3226","99","19","1980-02-18 10:27:32","7","91","nf"
"3227","56","44","2004-02-13 06:27:29","86","68","nf"
"3228","147","17","2013-03-11 12:50:42","306","42","nf"
"3229","461","13","2016-07-07 17:33:46","463","59","f"
"3230","276","55","1970-02-11 01:39:26","56","94","f"
"3231","309","68","2011-12-19 23:52:28","89","87","nf"
"3232","339","73","2008-03-30 12:49:55","131","15","f"
"3233","174","46","2001-04-08 09:49:20","122","78","nf"
"3234","249","31","2002-02-06 10:14:55","96","40","f"
"3235","346","27","1974-05-29 17:19:41","421","71","f"
"3236","451","22","2016-07-04 12:37:47","344","48","f"
"3237","226","55","1976-11-17 10:38:50","56","31","nf"
"3238","334","20","2014-11-10 03:29:51","218","98","f"
"3239","425","27","2011-09-26 07:50:13","357","53","f"
"3240","126","44","2013-10-02 07:32:13","86","19","nf"
"3241","339","5","1980-09-22 01:39:30","377","14","nf"
"3242","450","44","2019-11-07 21:49:08","50","87","nf"
"3243","66","57","2010-02-01 03:28:26","176","37","f"
"3244","227","74","1989-03-25 00:04:39","399","52","f"
"3245","419","13","2003-09-29 14:03:12","463","1","nf"
"3246","242","38","2021-03-13 00:24:01","430","69","f"
"3247","196","61","1996-08-20 22:16:57","401","55","f"
"3248","60","6","1974-07-13 12:25:15","178","37","f"
"3249","202","66","2007-09-18 15:05:23","38","74","f"
"3250","204","9","2006-11-03 05:32:19","472","99","f"
"3251","73","33","1996-04-30 00:36:40","138","36","nf"
"3252","211","11","1997-12-20 04:13:15","150","94","nf"
"3253","74","86","1994-04-26 16:32:44","301","64","nf"
"3254","391","8","1991-08-15 05:38:23","152","68","nf"
